transaction_id,transaction_date_time,transaction_qty,product_id,unit_price,product_cate_id,product_type_id,product_detail
60946,4/8/2023 10:01:24,1,41,4.25,3,3,Cappuccino Lg
60949,4/8/2023 10:03:26,1,37,3,3,3,Espresso shot
60951,4/8/2023 10:03:55,1,44,2.5,9,7,Peppermint Rg
60952,4/8/2023 10:04:22,1,29,2.5,3,13,Columbian Medium Roast Rg
60959,4/8/2023 10:12:00,1,33,3.5,3,13,Ethiopia Lg
60964,4/8/2023 10:13:28,1,47,3,9,12,Serenity Green Tea Lg
60968,4/8/2023 10:13:56,1,7,19.75,4,20,Jamacian Coffee River
60970,4/8/2023 10:15:48,1,71,3.75,1,8,Chocolate Croissant
60971,4/8/2023 10:17:34,1,39,4.25,3,3,Latte Rg
60974,4/8/2023 10:18:15,1,39,4.25,3,3,Latte Rg
60975,4/8/2023 10:18:15,1,1,18,4,17,Brazilian - Organic
60978,4/8/2023 10:18:34,1,79,3.75,1,2,Jumbo Savory Scone
60983,4/8/2023 10:20:44,1,52,2.5,9,4,Traditional Blend Chai Rg
60988,4/8/2023 10:22:32,1,83,14,2,23,I Need My Bean! Latte cup
60990,4/8/2023 10:24:35,1,50,2.5,9,5,Earl Grey Rg
60996,4/8/2023 10:27:36,1,48,2.5,9,5,English Breakfast Rg
61007,4/8/2023 10:29:17,1,79,3.75,1,2,Jumbo Savory Scone
61010,4/8/2023 10:30:43,1,70,3.25,1,2,Cranberry Scone
61026,4/8/2023 10:43:09,1,32,3,3,13,Ethiopia Rg
61027,4/8/2023 10:43:09,1,70,3.25,1,2,Cranberry Scone
61046,4/8/2023 10:47:41,1,42,2.5,9,7,Lemon Grass Rg
61047,4/8/2023 10:47:41,1,72,3.25,1,2,Ginger Scone
61048,4/8/2023 10:48:08,1,33,3.5,3,13,Ethiopia Lg
61052,4/8/2023 10:51:39,1,24,3,3,1,Our Old Time Diner Blend Lg
61053,4/8/2023 10:51:39,1,77,3,1,2,Oatmeal Scone
61057,4/8/2023 10:53:14,1,47,3,9,12,Serenity Green Tea Lg
61058,4/8/2023 10:53:58,1,54,2.5,9,4,Morning Sunrise Chai Rg
61060,4/8/2023 10:54:04,1,1,18,4,17,Brazilian - Organic
61061,4/8/2023 10:54:04,1,17,9.5,7,28,Morning Sunrise Chai
61070,4/8/2023 10:58:51,1,29,2.5,3,13,Columbian Medium Roast Rg
61087,4/8/2023 11:11:39,1,39,4.25,3,3,Latte Rg
61107,4/8/2023 11:25:12,1,31,2.2,3,13,Ethiopia Sm
61128,4/8/2023 11:38:50,1,46,2.5,9,12,Serenity Green Tea Rg
61132,4/8/2023 11:47:05,1,49,3,9,5,English Breakfast Lg
61133,4/8/2023 11:47:05,1,76,3.5,1,6,Chocolate Chip Biscotti
61134,4/8/2023 11:47:13,1,49,3,9,5,English Breakfast Lg
61146,4/8/2023 12:05:32,1,42,2.5,9,7,Lemon Grass Rg
61159,4/8/2023 12:18:11,1,37,3,3,3,Espresso shot
61172,4/8/2023 12:31:53,1,38,3.75,3,3,Latte
61173,4/8/2023 12:32:00,1,47,3,9,12,Serenity Green Tea Lg
61195,4/8/2023 12:52:06,1,35,3.1,3,10,Jamaican Coffee River Rg
61205,4/8/2023 13:03:08,1,40,3.75,3,3,Cappuccino
61226,4/8/2023 13:38:14,1,41,4.25,3,3,Cappuccino Lg
61233,4/8/2023 13:45:09,1,37,3,3,3,Espresso shot
61234,4/8/2023 13:45:09,1,63,0.8,6,15,Carmel syrup
61239,4/8/2023 13:54:17,1,59,4.5,5,11,Dark chocolate Lg
61240,4/8/2023 13:54:17,1,79,3.75,1,2,Jumbo Savory Scone
61255,4/8/2023 14:04:45,1,46,2.5,9,12,Serenity Green Tea Rg
61260,4/8/2023 14:10:10,1,25,2.2,3,9,Brazilian Sm
61261,4/8/2023 14:10:10,1,72,3.25,1,2,Ginger Scone
61283,4/8/2023 14:36:51,1,44,2.5,9,7,Peppermint Rg
61285,4/8/2023 14:37:53,1,45,3,9,7,Peppermint Lg
61292,4/8/2023 14:46:48,1,46,2.5,9,12,Serenity Green Tea Rg
61309,4/8/2023 15:02:17,1,29,2.5,3,13,Columbian Medium Roast Rg
61318,4/8/2023 15:10:25,1,52,2.5,9,4,Traditional Blend Chai Rg
61322,4/8/2023 15:13:39,1,83,14,2,23,I Need My Bean! Latte cup
61324,4/8/2023 15:18:23,1,25,2.2,3,9,Brazilian Sm
61326,4/8/2023 15:18:31,1,70,3.25,1,2,Cranberry Scone
61339,4/8/2023 15:38:23,1,58,3.5,5,11,Dark chocolate Rg
61344,4/8/2023 15:44:32,1,56,2.55,9,4,Spicy Eye Opener Chai Rg
61345,4/8/2023 15:44:32,1,76,3.5,1,6,Chocolate Chip Biscotti
61358,4/8/2023 15:58:41,1,42,2.5,9,7,Lemon Grass Rg
61360,4/8/2023 15:58:58,1,36,3.75,3,10,Jamaican Coffee River Lg
61390,4/8/2023 16:31:13,1,61,4.75,5,11,Sustainably Grown Organic Lg
61392,4/8/2023 16:33:12,1,38,3.75,3,3,Latte
61395,4/8/2023 16:38:12,1,45,3,9,7,Peppermint Lg
61396,4/8/2023 16:38:12,1,69,3.25,1,6,Hazelnut Biscotti
61406,4/8/2023 16:47:55,1,59,4.5,5,11,Dark chocolate Lg
61427,4/8/2023 17:03:55,1,33,3.5,3,13,Ethiopia Lg
61430,4/8/2023 17:08:43,1,76,3.5,1,6,Chocolate Chip Biscotti
61434,4/8/2023 17:15:09,1,25,2.2,3,9,Brazilian Sm
61440,4/8/2023 17:18:31,1,52,2.5,9,4,Traditional Blend Chai Rg
61446,4/8/2023 17:26:04,1,51,3,9,5,Earl Grey Lg
61449,4/8/2023 17:35:49,1,44,2.5,9,7,Peppermint Rg
61469,4/8/2023 18:06:21,1,36,3.75,3,10,Jamaican Coffee River Lg
61483,4/8/2023 18:30:02,1,59,4.5,5,11,Dark chocolate Lg
61484,4/8/2023 18:30:02,1,72,3.25,1,2,Ginger Scone
61488,4/8/2023 18:36:57,1,73,3.75,1,8,Almond Croissant
61491,4/8/2023 18:39:35,1,49,3,9,5,English Breakfast Lg
61500,4/8/2023 18:51:29,1,37,3,3,3,Espresso shot
61505,4/8/2023 18:52:24,1,75,3.5,1,8,Croissant
61506,4/8/2023 18:52:24,1,20,7.6,8,27,Sustainably Grown Organic
61518,4/8/2023 19:17:25,1,53,3,9,4,Traditional Blend Chai Lg
61523,4/8/2023 19:21:38,1,24,3,3,1,Our Old Time Diner Blend Lg
61524,4/8/2023 19:21:38,1,6,21,4,16,Ethiopia
61555,4/8/2023 20:02:55,1,49,3,9,5,English Breakfast Lg
61614,4/9/2023 7:31:51,1,26,3,3,9,Brazilian Rg
61618,4/9/2023 7:35:31,1,43,3,9,7,Lemon Grass Lg
61622,4/9/2023 7:36:32,1,13,8.95,7,25,English Breakfast
61642,4/9/2023 7:48:02,1,24,3,3,1,Our Old Time Diner Blend Lg
61643,4/9/2023 7:48:51,1,52,2.5,9,4,Traditional Blend Chai Rg
61654,4/9/2023 7:52:13,1,78,5.63,1,2,Scottish Cream Scone 
61656,4/9/2023 7:52:18,1,13,8.95,7,25,English Breakfast
61664,4/9/2023 7:56:02,1,47,3,9,12,Serenity Green Tea Lg
61668,4/9/2023 7:57:11,1,25,2.2,3,9,Brazilian Sm
61669,4/9/2023 7:57:11,1,69,4.06,1,6,Hazelnut Biscotti
61670,4/9/2023 7:57:13,1,45,3,9,7,Peppermint Lg
61681,4/9/2023 8:01:26,1,44,2.5,9,7,Peppermint Rg
61688,4/9/2023 8:05:47,1,42,2.5,9,7,Lemon Grass Rg
61721,4/9/2023 8:25:53,1,44,2.5,9,7,Peppermint Rg
61732,4/9/2023 8:29:23,1,71,3.75,1,8,Chocolate Croissant
61746,4/9/2023 8:38:21,1,50,2.5,9,5,Earl Grey Rg
61754,4/9/2023 8:40:29,1,59,4.5,5,11,Dark chocolate Lg
61755,4/9/2023 8:41:24,1,53,3,9,4,Traditional Blend Chai Lg
61756,4/9/2023 8:41:24,1,12,8.95,7,14,Peppermint
61760,4/9/2023 8:45:15,1,26,3,3,9,Brazilian Rg
61768,4/9/2023 8:50:56,1,71,3.75,1,8,Chocolate Croissant
61777,4/9/2023 8:56:24,1,57,3.1,9,4,Spicy Eye Opener Chai Lg
61779,4/9/2023 8:57:38,1,22,2,3,1,Our Old Time Diner Blend Sm
61781,4/9/2023 8:57:53,1,71,4.69,1,8,Chocolate Croissant
61789,4/9/2023 9:01:58,1,41,4.25,3,3,Cappuccino Lg
61794,4/9/2023 9:04:36,1,22,2,3,1,Our Old Time Diner Blend Sm
61803,4/9/2023 9:09:34,1,70,4.06,1,2,Cranberry Scone
61808,4/9/2023 9:11:05,1,38,3.75,3,3,Latte
61809,4/9/2023 9:11:05,1,78,5.63,1,2,Scottish Cream Scone 
61811,4/9/2023 9:12:38,1,41,4.25,3,3,Cappuccino Lg
61817,4/9/2023 9:16:23,1,44,2.5,9,7,Peppermint Rg
61819,4/9/2023 9:16:45,1,24,3,3,1,Our Old Time Diner Blend Lg
61821,4/9/2023 9:17:44,1,39,4.25,3,3,Latte Rg
61823,4/9/2023 9:17:49,1,70,4.06,1,2,Cranberry Scone
61825,4/9/2023 9:19:12,1,4,20.45,4,22,Primo Espresso Roast
61828,4/9/2023 9:19:37,1,29,2.5,3,13,Columbian Medium Roast Rg
61840,4/9/2023 9:26:14,1,26,3,3,9,Brazilian Rg
61845,4/9/2023 9:28:33,1,25,2.2,3,9,Brazilian Sm
61853,4/9/2023 9:30:59,1,38,3.75,3,3,Latte
61861,4/9/2023 9:34:11,1,45,3,9,7,Peppermint Lg
61862,4/9/2023 9:34:11,1,71,4.69,1,8,Chocolate Croissant
61863,4/9/2023 9:34:11,1,44,2.5,9,7,Peppermint Rg
61870,4/9/2023 9:38:23,1,51,3,9,5,Earl Grey Lg
61871,4/9/2023 9:38:27,1,36,3.75,3,10,Jamaican Coffee River Lg
61881,4/9/2023 9:42:16,1,44,2.5,9,7,Peppermint Rg
61882,4/9/2023 9:42:16,1,81,28,2,26,I Need My Bean! T-shirt
61883,4/9/2023 9:42:41,1,42,2.5,9,7,Lemon Grass Rg
61885,4/9/2023 9:43:55,1,40,3.75,3,3,Cappuccino
61887,4/9/2023 9:43:55,1,64,0.8,6,15,Hazelnut syrup
61890,4/9/2023 9:44:13,1,7,19.75,4,20,Jamacian Coffee River
61891,4/9/2023 9:44:22,1,53,3,9,4,Traditional Blend Chai Lg
61896,4/9/2023 9:46:07,1,45,3,9,7,Peppermint Lg
61897,4/9/2023 9:46:07,1,75,4.38,1,8,Croissant
61898,4/9/2023 9:46:07,1,14,8.95,7,25,Earl Grey
61905,4/9/2023 9:49:37,1,54,2.5,9,4,Morning Sunrise Chai Rg
61907,4/9/2023 9:52:21,1,25,2.2,3,9,Brazilian Sm
61908,4/9/2023 9:52:23,1,54,2.5,9,4,Morning Sunrise Chai Rg
61911,4/9/2023 9:53:07,1,70,4.06,1,2,Cranberry Scone
61912,4/9/2023 9:53:07,1,78,5.63,1,2,Scottish Cream Scone 
61919,4/9/2023 9:54:44,1,23,2.5,3,1,Our Old Time Diner Blend Rg
61921,4/9/2023 9:55:59,1,58,3.5,5,11,Dark chocolate Rg
61922,4/9/2023 9:56:57,1,40,3.75,3,3,Cappuccino
61923,4/9/2023 9:56:57,1,40,3.75,3,3,Cappuccino
61924,4/9/2023 9:57:09,1,38,3.75,3,3,Latte
61930,4/9/2023 10:02:26,1,13,8.95,7,25,English Breakfast
61931,4/9/2023 10:03:18,1,61,4.75,5,11,Sustainably Grown Organic Lg
61932,4/9/2023 10:03:18,1,79,4.69,1,2,Jumbo Savory Scone
61933,4/9/2023 10:03:18,1,12,8.95,7,14,Peppermint
61935,4/9/2023 10:04:09,1,53,3,9,4,Traditional Blend Chai Lg
61936,4/9/2023 10:05:12,1,55,4,9,4,Morning Sunrise Chai Lg
61943,4/9/2023 10:06:56,1,38,3.75,3,3,Latte
61944,4/9/2023 10:06:56,1,70,4.06,1,2,Cranberry Scone
61950,4/9/2023 10:09:22,1,33,3.5,3,13,Ethiopia Lg
61956,4/9/2023 10:11:21,1,14,8.95,7,25,Earl Grey
61958,4/9/2023 10:11:35,1,33,3.5,3,13,Ethiopia Lg
61959,4/9/2023 10:12:20,1,35,3.1,3,10,Jamaican Coffee River Rg
61960,4/9/2023 10:12:20,1,79,4.69,1,2,Jumbo Savory Scone
61972,4/9/2023 10:20:04,1,71,3.75,1,8,Chocolate Croissant
61973,4/9/2023 10:20:38,1,44,2.5,9,7,Peppermint Rg
61974,4/9/2023 10:20:57,1,55,4,9,4,Morning Sunrise Chai Lg
61975,4/9/2023 10:20:57,1,10,10,4,21,Guatemalan Sustainably Grown
61982,4/9/2023 10:23:01,1,48,2.5,9,5,English Breakfast Rg
62017,4/9/2023 10:39:33,1,5,15,4,16,Columbian Medium Roast
62021,4/9/2023 10:43:08,1,76,4.38,1,6,Chocolate Chip Biscotti
62023,4/9/2023 10:43:58,1,75,4.38,1,8,Croissant
62036,4/9/2023 10:48:00,1,50,2.5,9,5,Earl Grey Rg
62039,4/9/2023 10:49:00,1,34,2.45,3,10,Jamaican Coffee River Sm
62045,4/9/2023 10:51:02,1,52,2.5,9,4,Traditional Blend Chai Rg
62046,4/9/2023 10:51:07,1,41,4.25,3,3,Cappuccino Lg
62056,4/9/2023 10:52:58,1,31,2.2,3,13,Ethiopia Sm
62059,4/9/2023 10:53:39,1,83,14,2,23,I Need My Bean! Latte cup
62061,4/9/2023 10:54:00,1,21,13.33,8,19,Chili Mayan
62068,4/9/2023 10:56:33,1,30,3,3,13,Columbian Medium Roast Lg
62075,4/9/2023 11:03:20,1,39,4.25,3,3,Latte Rg
62081,4/9/2023 11:12:50,1,32,3,3,13,Ethiopia Rg
62085,4/9/2023 11:17:26,1,47,3,9,12,Serenity Green Tea Lg
62089,4/9/2023 11:22:02,1,53,3,9,4,Traditional Blend Chai Lg
62116,4/9/2023 11:56:36,1,61,4.75,5,11,Sustainably Grown Organic Lg
62122,4/9/2023 12:08:18,1,25,2.2,3,9,Brazilian Sm
62124,4/9/2023 12:10:07,1,25,2.2,3,9,Brazilian Sm
62126,4/9/2023 12:10:45,1,71,4.69,1,8,Chocolate Croissant
62127,4/9/2023 12:10:46,1,61,4.75,5,11,Sustainably Grown Organic Lg
62128,4/9/2023 12:11:08,1,41,4.25,3,3,Cappuccino Lg
62130,4/9/2023 12:11:08,1,41,4.25,3,3,Cappuccino Lg
62131,4/9/2023 12:11:08,1,65,0.8,6,18,Sugar Free Vanilla syrup
62132,4/9/2023 12:14:31,1,23,2.5,3,1,Our Old Time Diner Blend Rg
62142,4/9/2023 12:23:08,1,31,2.2,3,13,Ethiopia Sm
62154,4/9/2023 12:48:49,1,60,3.75,5,11,Sustainably Grown Organic Rg
62159,4/9/2023 12:58:54,1,32,3,3,13,Ethiopia Rg
62163,4/9/2023 13:08:31,1,31,2.2,3,13,Ethiopia Sm
62165,4/9/2023 13:10:17,1,55,4,9,4,Morning Sunrise Chai Lg
62167,4/9/2023 13:12:25,1,29,2.5,3,13,Columbian Medium Roast Rg
62168,4/9/2023 13:12:25,1,74,4.38,1,6,Ginger Biscotti
62175,4/9/2023 13:20:15,1,58,3.5,5,11,Dark chocolate Rg
62206,4/9/2023 14:03:40,1,55,4,9,4,Morning Sunrise Chai Lg
62207,4/9/2023 14:03:57,1,24,3,3,1,Our Old Time Diner Blend Lg
62219,4/9/2023 14:33:11,1,36,3.75,3,10,Jamaican Coffee River Lg
62221,4/9/2023 14:38:14,1,46,2.5,9,12,Serenity Green Tea Rg
62227,4/9/2023 14:41:08,1,32,3,3,13,Ethiopia Rg
62228,4/9/2023 14:41:08,1,74,4.38,1,6,Ginger Biscotti
62231,4/9/2023 14:47:27,1,24,3,3,1,Our Old Time Diner Blend Lg
62232,4/9/2023 14:56:44,1,45,3,9,7,Peppermint Lg
62236,4/9/2023 15:05:23,1,55,4,9,4,Morning Sunrise Chai Lg
62264,4/9/2023 15:47:19,1,38,3.75,3,3,Latte
62266,4/9/2023 15:49:33,1,81,28,2,26,I Need My Bean! T-shirt
62273,4/9/2023 16:09:30,1,54,2.5,9,4,Morning Sunrise Chai Rg
62291,4/9/2023 16:45:19,1,78,5.63,1,2,Scottish Cream Scone 
62292,4/9/2023 16:45:37,1,52,2.5,9,4,Traditional Blend Chai Rg
62293,4/9/2023 16:48:23,1,31,2.2,3,13,Ethiopia Sm
62294,4/9/2023 16:48:23,1,10,10,4,21,Guatemalan Sustainably Grown
62305,4/9/2023 17:07:13,1,53,3,9,4,Traditional Blend Chai Lg
62312,4/9/2023 17:20:56,1,77,3,1,2,Oatmeal Scone
62321,4/9/2023 17:38:33,1,38,3.75,3,3,Latte
62322,4/9/2023 17:38:33,1,71,4.69,1,8,Chocolate Croissant
62326,4/9/2023 17:50:27,1,14,8.95,7,25,Earl Grey
62333,4/9/2023 18:03:18,1,52,2.5,9,4,Traditional Blend Chai Rg
62334,4/9/2023 18:03:18,1,69,4.06,1,6,Hazelnut Biscotti
62335,4/9/2023 18:05:01,1,38,3.75,3,3,Latte
62338,4/9/2023 18:07:54,1,44,2.5,9,7,Peppermint Rg
62339,4/9/2023 18:07:54,1,77,3,1,2,Oatmeal Scone
62346,4/9/2023 18:28:56,1,43,3,9,7,Lemon Grass Lg
62347,4/9/2023 18:28:56,1,79,4.69,1,2,Jumbo Savory Scone
62352,4/9/2023 18:37:54,1,34,2.45,3,10,Jamaican Coffee River Sm
62356,4/9/2023 18:41:22,1,29,2.5,3,13,Columbian Medium Roast Rg
62362,4/9/2023 18:52:37,1,41,4.25,3,3,Cappuccino Lg
62370,4/9/2023 19:05:13,1,29,2.5,3,13,Columbian Medium Roast Rg
62374,4/9/2023 19:20:15,1,35,3.1,3,10,Jamaican Coffee River Rg
62378,4/9/2023 19:21:34,1,69,4.06,1,6,Hazelnut Biscotti
62379,4/9/2023 19:21:34,1,17,9.5,7,28,Morning Sunrise Chai
62380,4/9/2023 19:21:34,1,82,12,2,23,I Need My Bean! Diner mug
62381,4/9/2023 19:23:24,1,30,3,3,13,Columbian Medium Roast Lg
62389,4/9/2023 19:36:38,1,42,2.5,9,7,Lemon Grass Rg
62404,4/9/2023 20:01:09,1,25,2.2,3,9,Brazilian Sm
62405,4/9/2023 20:09:40,1,34,2.45,3,10,Jamaican Coffee River Sm
62406,4/9/2023 20:27:47,1,42,2.5,9,7,Lemon Grass Rg
62408,4/10/2023 6:04:51,1,33,3.5,3,13,Ethiopia Lg
62409,4/10/2023 6:04:55,1,48,2.5,9,5,English Breakfast Rg
62410,4/10/2023 6:06:35,1,28,2,3,13,Columbian Medium Roast Sm
62411,4/10/2023 6:08:14,1,56,2.55,9,4,Spicy Eye Opener Chai Rg
62412,4/10/2023 6:08:14,1,72,3.25,1,2,Ginger Scone
62415,4/10/2023 6:13:54,1,51,3,9,5,Earl Grey Lg
62416,4/10/2023 6:16:25,1,71,3.75,1,8,Chocolate Croissant
62417,4/10/2023 6:16:25,1,71,3.75,1,8,Chocolate Croissant
62419,4/10/2023 6:16:59,1,78,4.5,1,2,Scottish Cream Scone 
62423,4/10/2023 6:22:37,1,78,4.5,1,2,Scottish Cream Scone 
62424,4/10/2023 6:22:51,1,29,2.5,3,13,Columbian Medium Roast Rg
62431,4/10/2023 6:31:32,1,75,3.5,1,8,Croissant
62432,4/10/2023 6:31:46,1,59,4.5,5,11,Dark chocolate Lg
62433,4/10/2023 6:31:46,1,72,3.25,1,2,Ginger Scone
62439,4/10/2023 6:32:57,1,71,3.75,1,8,Chocolate Croissant
62452,4/10/2023 6:40:35,1,38,3.75,3,3,Latte
62454,4/10/2023 6:40:35,1,79,3.75,1,2,Jumbo Savory Scone
62455,4/10/2023 6:41:03,1,26,3,3,9,Brazilian Rg
62459,4/10/2023 6:43:06,1,48,2.5,9,5,English Breakfast Rg
62460,4/10/2023 6:45:59,1,43,3,9,7,Lemon Grass Lg
62461,4/10/2023 6:46:30,1,56,2.55,9,4,Spicy Eye Opener Chai Rg
62471,4/10/2023 6:59:36,1,1,18,4,17,Brazilian - Organic
62480,4/10/2023 7:04:14,1,27,3.5,3,9,Brazilian Lg
62482,4/10/2023 7:04:16,1,65,0.8,6,18,Sugar Free Vanilla syrup
62507,4/10/2023 7:15:12,1,63,0.8,6,15,Carmel syrup
62508,4/10/2023 7:15:12,1,79,3.75,1,2,Jumbo Savory Scone
62516,4/10/2023 7:16:55,1,33,3.5,3,13,Ethiopia Lg
62518,4/10/2023 7:17:46,1,1,18,4,17,Brazilian - Organic
62536,4/10/2023 7:31:32,1,27,3.5,3,9,Brazilian Lg
62543,4/10/2023 7:34:21,1,23,2.5,3,1,Our Old Time Diner Blend Rg
62549,4/10/2023 7:35:35,1,59,4.5,5,11,Dark chocolate Lg
62550,4/10/2023 7:35:41,1,50,2.5,9,5,Earl Grey Rg
62551,4/10/2023 7:35:41,1,69,3.25,1,6,Hazelnut Biscotti
62569,4/10/2023 7:43:38,1,25,2.2,3,9,Brazilian Sm
62570,4/10/2023 7:43:41,1,46,2.5,9,12,Serenity Green Tea Rg
62571,4/10/2023 7:43:41,1,20,7.6,8,27,Sustainably Grown Organic
62573,4/10/2023 7:46:10,1,46,2.5,9,12,Serenity Green Tea Rg
62584,4/10/2023 7:53:15,1,43,3,9,7,Lemon Grass Lg
62585,4/10/2023 7:54:14,1,54,2.5,9,4,Morning Sunrise Chai Rg
62586,4/10/2023 7:54:14,1,72,3.25,1,2,Ginger Scone
62590,4/10/2023 7:55:26,1,25,2.2,3,9,Brazilian Sm
62592,4/10/2023 7:56:34,1,49,3,9,5,English Breakfast Lg
62594,4/10/2023 7:56:44,1,75,3.5,1,8,Croissant
62597,4/10/2023 8:00:10,1,60,3.75,5,11,Sustainably Grown Organic Rg
62598,4/10/2023 8:00:10,1,73,3.75,1,8,Almond Croissant
62604,4/10/2023 8:04:55,1,23,2.5,3,1,Our Old Time Diner Blend Rg
62605,4/10/2023 8:04:55,1,71,3.75,1,8,Chocolate Croissant
62606,4/10/2023 8:05:46,1,52,2.5,9,4,Traditional Blend Chai Rg
62608,4/10/2023 8:11:45,1,77,3,1,2,Oatmeal Scone
62611,4/10/2023 8:13:10,1,74,3.5,1,6,Ginger Biscotti
62624,4/10/2023 8:20:52,1,59,4.5,5,11,Dark chocolate Lg
62625,4/10/2023 8:20:52,1,76,3.5,1,6,Chocolate Chip Biscotti
62627,4/10/2023 8:20:56,1,8,45,4,20,Civet Cat
62633,4/10/2023 8:24:18,1,78,4.5,1,2,Scottish Cream Scone 
62640,4/10/2023 8:27:02,1,57,3.1,9,4,Spicy Eye Opener Chai Lg
62642,4/10/2023 8:27:22,1,44,2.5,9,7,Peppermint Rg
62643,4/10/2023 8:27:22,1,77,3,1,2,Oatmeal Scone
62648,4/10/2023 8:31:58,1,38,3.75,3,3,Latte
62649,4/10/2023 8:31:58,1,84,0.8,6,15,Chocolate syrup
62650,4/10/2023 8:31:58,1,78,4.5,1,2,Scottish Cream Scone 
62653,4/10/2023 8:33:00,1,56,2.55,9,4,Spicy Eye Opener Chai Rg
62654,4/10/2023 8:33:00,1,74,3.5,1,6,Ginger Biscotti
62661,4/10/2023 8:34:15,1,23,2.5,3,1,Our Old Time Diner Blend Rg
62662,4/10/2023 8:35:01,1,52,2.5,9,4,Traditional Blend Chai Rg
62663,4/10/2023 8:35:25,1,39,4.25,3,3,Latte Rg
62664,4/10/2023 8:35:25,1,65,0.8,6,18,Sugar Free Vanilla syrup
62667,4/10/2023 8:36:30,1,83,14,2,23,I Need My Bean! Latte cup
62681,4/10/2023 8:43:25,1,55,4,9,4,Morning Sunrise Chai Lg
62697,4/10/2023 8:51:16,1,32,3,3,13,Ethiopia Rg
62703,4/10/2023 8:54:18,1,50,2.5,9,5,Earl Grey Rg
62705,4/10/2023 8:54:21,1,70,3.25,1,2,Cranberry Scone
62706,4/10/2023 8:54:21,1,9,22.5,4,17,Organic Decaf Blend
62708,4/10/2023 8:55:18,1,53,3,9,4,Traditional Blend Chai Lg
62709,4/10/2023 8:55:18,1,73,3.75,1,8,Almond Croissant
62712,4/10/2023 8:56:25,1,61,4.75,5,11,Sustainably Grown Organic Lg
62713,4/10/2023 8:57:04,1,26,3,3,9,Brazilian Rg
62723,4/10/2023 9:01:19,1,44,2.5,9,7,Peppermint Rg
62724,4/10/2023 9:01:19,1,77,3,1,2,Oatmeal Scone
62734,4/10/2023 9:03:45,1,48,2.5,9,5,English Breakfast Rg
62735,4/10/2023 9:03:46,1,47,3,9,12,Serenity Green Tea Lg
62750,4/10/2023 9:10:10,1,27,3.5,3,9,Brazilian Lg
62760,4/10/2023 9:18:47,1,59,4.5,5,11,Dark chocolate Lg
62765,4/10/2023 9:19:21,1,63,0.8,6,15,Carmel syrup
62771,4/10/2023 9:21:03,1,48,2.5,9,5,English Breakfast Rg
62776,4/10/2023 9:22:57,1,25,2.2,3,9,Brazilian Sm
62777,4/10/2023 9:22:57,1,73,3.75,1,8,Almond Croissant
62784,4/10/2023 9:25:30,1,57,3.1,9,4,Spicy Eye Opener Chai Lg
62785,4/10/2023 9:25:30,1,71,3.75,1,8,Chocolate Croissant
62801,4/10/2023 9:35:34,1,52,2.5,9,4,Traditional Blend Chai Rg
62806,4/10/2023 9:36:10,1,76,3.5,1,6,Chocolate Chip Biscotti
62812,4/10/2023 9:38:24,1,26,3,3,9,Brazilian Rg
62813,4/10/2023 9:38:24,1,70,3.25,1,2,Cranberry Scone
62814,4/10/2023 9:38:25,1,49,3,9,5,English Breakfast Lg
62815,4/10/2023 9:38:29,1,38,3.75,3,3,Latte
62817,4/10/2023 9:40:06,1,60,3.75,5,11,Sustainably Grown Organic Rg
62821,4/10/2023 9:40:23,1,49,3,9,5,English Breakfast Lg
62824,4/10/2023 9:42:12,1,49,3,9,5,English Breakfast Lg
62825,4/10/2023 9:42:12,1,77,3,1,2,Oatmeal Scone
62841,4/10/2023 9:50:11,1,55,4,9,4,Morning Sunrise Chai Lg
62850,4/10/2023 9:56:18,1,77,3,1,2,Oatmeal Scone
62876,4/10/2023 10:05:30,1,71,3.75,1,8,Chocolate Croissant
62878,4/10/2023 10:05:44,1,78,4.5,1,2,Scottish Cream Scone 
62882,4/10/2023 10:09:53,1,50,2.5,9,5,Earl Grey Rg
62893,4/10/2023 10:16:05,1,25,2.2,3,9,Brazilian Sm
62905,4/10/2023 10:24:17,1,81,28,2,26,I Need My Bean! T-shirt
62911,4/10/2023 10:28:49,1,58,3.5,5,11,Dark chocolate Rg
62912,4/10/2023 10:28:49,1,77,3,1,2,Oatmeal Scone
62919,4/10/2023 10:32:57,1,50,2.5,9,5,Earl Grey Rg
62922,4/10/2023 10:33:46,1,78,4.5,1,2,Scottish Cream Scone 
62940,4/10/2023 10:42:06,1,43,3,9,7,Lemon Grass Lg
62944,4/10/2023 10:45:26,1,77,3,1,2,Oatmeal Scone
62964,4/10/2023 10:56:51,1,59,4.5,5,11,Dark chocolate Lg
62973,4/10/2023 10:59:15,1,61,4.75,5,11,Sustainably Grown Organic Lg
62974,4/10/2023 10:59:15,1,79,3.75,1,2,Jumbo Savory Scone
62990,4/10/2023 11:12:52,1,75,3.5,1,8,Croissant
63006,4/10/2023 11:20:59,1,51,3,9,5,Earl Grey Lg
63008,4/10/2023 11:23:45,1,41,4.25,3,3,Cappuccino Lg
63009,4/10/2023 11:23:45,1,84,0.8,6,15,Chocolate syrup
63010,4/10/2023 11:24:43,1,61,4.75,5,11,Sustainably Grown Organic Lg
63019,4/10/2023 11:47:15,1,60,3.75,5,11,Sustainably Grown Organic Rg
63020,4/10/2023 11:55:25,1,27,3.5,3,9,Brazilian Lg
63021,4/10/2023 11:55:25,1,82,12,2,23,I Need My Bean! Diner mug
